customer_id,name,account,out_degree,in_degree,pagerank_score,betweenness_score,community_id,reciprocal_connections,circular_flow_flag,num_sent_transactions,total_sent_amount,avg_sent_amount,num_received_transactions,total_received_amount,profitability_score,embedding_array,embedding_norm,embedding_mean,embedding_std
85936267-37ae-43fc-b47e-6112a8f7d47e,Roberto Johnson,00973934,0,0,0.15000000000000002,0.0,103,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
3a5c99b3-1d17-48ad-9e92-b6f1aa64527e,Francisco Baldwin,00632463,0,0,0.15000000000000002,0.0,104,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
ff63467a-9715-4b47-b822-3f96af626337,Derek Krueger,00159747,0,2,0.2775,0.0,105,0,0,0.0,0.0,0.0,2.0,49852.96000000001,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
3f020746-d5fd-4518-a291-55ec4b033f4e,Christian Clark,00130569,0,5,0.19250000000000003,0.0,106,0,0,0.0,0.0,0.0,5.0,77032.68,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
a678ca03-a9dc-4fbd-aa25-60e8e4a1cdff,Walter Rogers,00916027,0,0,0.15000000000000002,0.0,107,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
403d48ba-db38-47fd-92fe-360618a1db2d,Tristan Mason,00293853,0,0,0.15000000000000002,0.0,108,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
7e4c4751-fc6a-43f4-ab6a-1e93c18e2177,Lauren Carrillo,00650991,0,0,0.15000000000000002,0.0,109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
3f882088-f196-40db-a1f6-1bb1eac32f73,Evelyn Woods,00239642,0,0,0.15000000000000002,0.0,110,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
6ef18666-da57-4900-9cf0-7cc7f638becf,Kathy Harris,00155066,3,0,0.15000000000000002,0.0,372,0,0,3.0,34515.92,11505.306666666667,0.0,0.0,0.0,"[ 0.         -0.25819889  0.25819889  0.          0.          0.
  0.25819889  0.          0.          0.          0.          0.25819889
  0.          0.          0.          0.         -0.25819889  0.
  0.          0.          0.25819889  0.          0.          0.25819889
  0.          0.          0.25819889  0.          0.          0.
  0.          0.          0.25819889  0.          0.         -0.25819889
  0.25819889  0.          0.          0.25819889  0.          0.
  0.          0.          0.25819889  0.          0.          0.
  0.          0.          0.          0.          0.         -0.25819889
  0.          0.          0.          0.          0.         -0.25819889
  0.          0.          0.          0.        ]",0.9999999897853757,0.020171788055449724,0.12336165793081337
53c0f25f-0546-409e-a82a-d84ee2df6eec,Melissa Bond,00870832,0,0,0.15000000000000002,0.0,112,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
bcc7e761-bd69-4ec6-a833-1162771b2847,Adrian Schmitt,00938424,0,2,0.2775,0.0,113,0,0,0.0,0.0,0.0,2.0,61094.93,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
985fa88e-d672-481e-9f0f-31bfd0f611b9,Darius Morgan,00240438,0,0,0.15000000000000002,0.0,114,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
700d94c9-e08c-4fde-9fbd-be974cd685b5,Erin Gibson,00172913,0,0,0.15000000000000002,0.0,115,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
5389ba2d-e26a-4a5d-97ce-ca1fb25dae6c,Alexandra Gill,00585028,1,0,0.15000000000000002,0.0,354,0,0,1.0,758.28,758.28,0.0,0.0,0.0,"[ 0.          0.20412415  0.          0.          0.          0.20412415
  0.20412415  0.20412415 -0.20412415  0.          0.          0.
  0.         -0.20412415  0.20412415  0.20412415  0.20412415  0.
  0.          0.          0.20412415  0.          0.          0.20412415
 -0.20412415 -0.20412415  0.          0.         -0.20412415  0.
  0.20412415  0.20412415  0.20412415 -0.20412415  0.          0.
  0.          0.          0.20412415  0.         -0.20412415  0.
  0.          0.         -0.20412415  0.          0.          0.20412415
  0.          0.          0.          0.          0.          0.
  0.          0.          0.20412415  0.20412415  0.          0.
  0.          0.          0.          0.        ]",1.0000000363917672,0.025515519082546234,0.12236813074976247
438674e8-2ef2-4c23-8e7d-3a33ca08a75c,Emily Barker,00855909,0,4,0.385875,0.0,117,0,0,0.0,0.0,0.0,4.0,25410.929999999997,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
11c0d8e1-811c-4865-ae93-0d9789defbab,Michael Ellis,00823213,0,1,0.385875,0.0,118,0,0,0.0,0.0,0.0,1.0,33974.5,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
fabdad21-e63b-45d6-9b93-608c0c0fa0a3,Roy Jones,00857654,0,0,0.15000000000000002,0.0,119,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
1679414e-61aa-4758-bd09-39bc80ecd1cc,Rachel Jones,00474407,0,0,0.15000000000000002,0.0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
1b80ca1b-ac7f-4c51-b119-c75806d4ac01,Mr. Martin Gomez Jr.,00623242,0,0,0.15000000000000002,0.0,121,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
746a5187-94dc-44c5-a4b1-e18d98bc1adc,Kimberly Taylor,00824354,1,0,0.15000000000000002,0.0,288,0,0,1.0,8987.01,8987.01,0.0,0.0,0.0,"[ 0.24999999 -0.35206205  0.10206207 -0.10206207 -0.24999999 -0.10206207
  0.10206207  0.10206207 -0.35206205  0.          0.          0.
  0.24999999  0.24999999 -0.14793792  0.          0.         -0.10206207
  0.10206207  0.14793792  0.         -0.24999999  0.10206207  0.10206207
  0.10206207  0.          0.          0.          0.         -0.24999999
 -0.10206207 -0.24999999  0.10206207  0.          0.          0.10206207
  0.          0.          0.24999999 -0.10206207  0.14793792  0.
 -0.10206207  0.          0.          0.          0.10206207  0.10206207
  0.          0.24999999  0.         -0.35206205  0.          0.
  0.          0.24999999  0.          0.          0.          0.
  0.          0.          0.         -0.10206207]",1.1180339231710712,4.656612873077393e-10,0.1397542403963839
c76449fb-e7fe-407e-aa05-cf62e5cceb87,Briana Schultz DDS,00151225,0,0,0.15000000000000002,0.0,123,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
ed8fb7bd-0f1e-492c-b2e4-75d9c7e02440,Scott Lawson,00560204,1,0,0.15000000000000002,0.0,211,0,0,1.0,602.73,602.73,0.0,0.0,0.0,"[ 0.          0.         -0.22941573  0.          0.          0.
  0.          0.22941573  0.22941573  0.22941573  0.         -0.22941573
  0.          0.          0.          0.          0.22941573  0.22941573
  0.          0.          0.          0.          0.          0.
  0.22941573  0.22941573  0.          0.          0.          0.
  0.          0.         -0.22941573  0.22941573 -0.22941573  0.
  0.          0.          0.          0.         -0.22941573  0.
  0.          0.22941573 -0.22941573 -0.22941573  0.          0.
  0.          0.          0.          0.22941573 -0.22941573  0.
  0.          0.          0.         -0.22941573  0.          0.
  0.          0.          0.          0.        ]",0.9999999815677533,0.003584620775654912,0.12494858909922528
b84ef470-4ecc-462f-ab59-ffbc115b7927,Krista Kennedy,00339816,0,0,0.15000000000000002,0.0,125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
674ed012-a016-46f1-a8bc-bcc20fc326b4,Kaitlyn Roberts,00955801,0,9,0.20215909090909095,0.0,361,0,0,0.0,0.0,0.0,9.0,71444.11,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
122c7e68-9d75-4ecb-a3d9-310e8b18cdc6,Nathan Park,00580896,0,0,0.15000000000000002,0.0,127,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
8d00676c-637d-4b20-b242-67baa21296bb,Diane Hoffman,00462113,0,6,0.26793750000000005,0.0,128,0,0,0.0,0.0,0.0,6.0,73683.56,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
002149d0-b92b-45d0-928d-fe1d7dff415b,Nancy Shea,00369085,0,0,0.15000000000000002,0.0,129,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
1da07d1d-3bcb-499b-8d37-7c34ea886ad9,Steven Chase,00851002,0,0,0.15000000000000002,0.0,130,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
8be67e8b-6b6e-412f-bf69-829cab4b34b5,Tammy Clark,00524894,0,5,0.22083333333333338,0.0,274,0,0,0.0,0.0,0.0,5.0,1736.51,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
648e6bc3-261b-43ad-b699-34259a6074f2,Jennifer Gonzalez,00487934,0,0,0.15000000000000002,0.0,132,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
d86c2efb-a22c-4792-84f3-19e5248a9ee4,Bryan Welch,00131117,0,0,0.15000000000000002,0.0,133,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
0451a408-2483-4292-a316-91e95fcf5785,Tracey Greene,00792239,0,2,0.181875,0.0,134,0,0,0.0,0.0,0.0,2.0,4726.17,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
d47bd136-e5cd-41d1-84b8-1583115a4d82,Kevin Rowe,00443399,0,0,0.15000000000000002,0.0,135,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
587e0d99-20cc-4f29-a5cd-e3bf0c8e8a97,Scott Velez,00431448,0,0,0.15000000000000002,0.0,136,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
e05a34f8-8979-48f0-a554-6e1687b158f3,Tracy Rojas,00472392,0,0,0.15000000000000002,0.0,137,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
32a1d06a-84a5-4551-9522-3622a63b2f5b,Connie Johnson,00283745,0,0,0.15000000000000002,0.0,138,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
c4a8523a-036d-4861-824d-4250440a1a97,Brian Anthony,00979299,0,0,0.15000000000000002,0.0,139,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
c8aa5019-ec71-4275-a2b3-55aca355f04d,Jessica Fletcher,00486506,0,0,0.15000000000000002,0.0,140,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
87be9ddc-208f-487c-b8be-eea3212f307e,Jonathan Smith,00465265,1,0,0.15000000000000002,0.0,84,0,0,1.0,8.84,8.84,0.0,0.0,0.0,"[ 0.         -0.20851441  0.         -0.20851441 -0.20851441  0.
 -0.20851441  0.20851441 -0.20851441  0.          0.          0.
  0.         -0.20851441  0.          0.          0.20851441 -0.20851441
  0.         -0.20851441 -0.20851441  0.          0.          0.
  0.20851441  0.          0.          0.         -0.20851441  0.20851441
  0.          0.          0.20851441  0.          0.          0.
 -0.20851441  0.          0.          0.          0.         -0.20851441
  0.          0.         -0.20851441  0.         -0.20851441  0.
  0.          0.20851441  0.          0.          0.          0.
  0.         -0.20851441  0.         -0.20851441  0.         -0.20851441
  0.          0.          0.          0.        ]",0.999999967484418,-0.03583841375075281,0.1197522738143954
5ac0e591-15fb-4312-9f4c-24b22c5f8985,Madison Hays,00310235,10,7,0.2775,0.9999999999999999,472,0,0,10.0,188542.14000000004,18854.214,7.0,50920.47,33.2349367171669,"[ 0.         0.         0.         0.         0.2132007  0.
  0.2132007  0.        -0.2132007  0.         0.         0.
  0.2132007 -0.2132007  0.         0.        -0.2132007  0.
  0.         0.         0.         0.         0.2132007  0.
  0.         0.         0.         0.2132007  0.         0.2132007
  0.         0.         0.         0.2132007  0.         0.2132007
  0.         0.         0.         0.         0.         0.
 -0.2132007 -0.2132007  0.2132007  0.        -0.2132007  0.2132007
 -0.2132007  0.         0.         0.         0.         0.
  0.         0.        -0.2132007  0.2132007  0.         0.
  0.2132007 -0.2132007  0.2132007  0.       ]",0.99999993859154,0.013325043953955173,0.12428773585760924
067979d2-93c1-45b0-833d-05922e746e82,Jacqueline Bowman,00388469,0,7,0.513375,0.0,143,0,0,0.0,0.0,0.0,7.0,159124.19999999998,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
45a0c55d-41bc-478a-99fe-b410be23cd1c,Michael Crane,00775162,0,8,0.2775,0.0,144,0,0,0.0,0.0,0.0,8.0,66190.81,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
de73d8b2-8f97-4982-8c20-993333eb1543,Andrew Hensley,00472176,0,0,0.15000000000000002,0.0,145,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
992582f2-ba07-4004-8604-701939e29624,Sarah Solis,00217836,0,0,0.15000000000000002,0.0,146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
